met169,expriment,NA,134.11,1.59,NA,cmp.met169,20560,19056,19673,23022,22553,18003,20105,18532,18319,19870,29064,22820,18618,48181,54133,31152,22443,35523,17327,44939,58348,15869,64534,19386,42261,27985,25802,16204,28839,20077,19109,15634,16436,27573,17778,16847,21534,17521,16645,16978,61527,40124,19979,16281,68565,54039,24588,37174,22855,17107,17082,16383,35775,69392,28199,39249,18714,18789,22691,29689,24705,23562,27072,33584,39506,18862,32709,17902,40150,17138,43861,25124,18306,57043,49189,122022,22016,20013,36364,27432,16926,17518,23356,17955,29723,25067,27917,19678,24723,61509,20400,49012,29509,79206,18469,22004,20405,19047,19485,16466
met170,expriment,NA,40.48,0.11,NA,cmp.met170,1132,947,947,947,1062,1025,990,877,927,862,1175,1081,1312,1159,1198,1096,1148,1191,1035,907,1081,961,937,1058,1135,1213,1170,892,898,816,940,813,803,825,817,727,927,709,790,803,859,765,692,726,864,652,722,659,599,634,1005,868,932,964,745,1007,1052,834,994,1238,1067,1127,1064,1047,1132,627,1106,933,900,872,1262,1207,885,1172,1249,1040,1150,1177,997,1086,1012,892,1085,1007,1135,1124,1290,1071,986,919,976,964,1191,1056,1185,1235,1129,1049,1003,1074
met171,expriment,NA,144.07,1.39,NA,cmp.met171,25704,24256,24969,27537,26152,22753,23789,21801,23245,25056,36310,31043,23977,64931,76385,41079,30528,49090,22250,65030,84025,21305,94359,25539,60647,39486,35053,22615,39873,28180,27626,22196,24535,39178,25435,24328,30736,25343,23794,22704,86732,59059,28928,22381,97558,82166,31814,52426,32146,25503,20345,21150,46157,93463,36879,55339,24982,23818,30817,41228,32103,28998,35250,45080,53594,29857,42069,22318,52739,23489,60622,34392,25310,81284,70784,168223,29424,26195,54483,40544,23752,24946,34832,26432,44206,34890,38374,29390,38380,88582,29912,74348,46442,113571,25572,30111,29182,27584,26352,23406
met172,expriment,NA,208.1,0.99,NA,cmp.met172,6136,2695,5501,5225,7789,5454,5494,5195,4369,5541,2755,1969,2878,2412,3061,3531,2860,3000,3352,4519,3451,4413,2741,2567,4602,3047,3839,2789,3475,3452,4198,5085,4657,4796,4043,3172,5418,6844,3927,4094,4280,4279,2229,5232,4168,4139,4659,5375,4192,2621,7359,7867,3538,8044,6309,6621,6669,6611,5790,7408,13627,9123,6233,8129,8103,8334,8108,7477,6834,7008,6325,7700,6078,6453,6696,4991,6117,5788,6271,7463,6195,6991,16356,9968,7244,6721,8499,5664,6415,6722,3586,3252,3818,3663,4765,4186,5038,3474,3053,3375
met173,expriment,NA,130.12,0.74,NA,cmp.met173,26098,25451,21560,33252,33903,35292,28779,34847,26969,29321,23344,29534,22760,22181,21017,20408,26406,24936,24467,32244,28364,25464,26982,22328,27087,26393,27390,22327,29805,26886,22540,20829,31344,26393,24162,24386,23027,31558,27031,28547,23622,24582,22427,24096,24727,27187,24869,22553,32917,28767,23072,18995,21658,22598,20032,20822,25010,25409,26844,32109,39742,29761,27698,30209,30922,24918,30458,26636,27929,22560,25380,26346,29481,32723,29306,43361,29694,24372,25258,24010,27111,26137,34180,27490,24775,25185,27852,25096,25932,27667,24494,26267,26341,27355,30635,25167,25956,23035,22209,19942
met174,expriment,NA,161.67,0.82,NA,cmp.met174,216450,187440,223772,133907,117187,130999,224237,138234,89223,115866,124570,143356,74764,69695,251467,175795,201186,185528,159391,71838,96909,82803,99399,173988,121783,168607,196142,170352,104763,141278,110796,158649,210454,230169,151564,128593,107934,188674,219720,132604,150160,122981,173364,138974,131362,109242,222351,124162,118974,136319,155523,119455,214007,158082,246659,168076,142780,164502,148611,145691,200696,261386,190785,212468,106689,131127,204791,168957,95480,96549,142079,173616,103729,149300,166090,90414,152658,103977,117330,282591,113360,107109,115141,139438,147667,164469,141857,80850,159379,104188,277978,357798,151808,151174,165911,192084,287399,155635,176380,159223
met175,expriment,NA,144.21,0.55,NA,cmp.met175,55996,52110,44701,63478,68517,65030,54977,62541,53006,56833,49448,56172,44301,45429,45201,42126,50667,51974,46514,64187,56873,48213,49366,47040,55746,54504,55204,46866,60450,51743,45114,45785,62012,54838,48407,52285,48371,66301,54293,54606,48269,48903,49093,47973,52016,55078,52329,52157,61784,54804,45669,42356,45955,47466,42276,38784,53358,51657,51170,60819,78431,62387,54723,59489,62698,55319,60601,54374,55342,52949,53276,53765,56722,58373,59020,74566,56534,48597,49607,49666,53283,53236,70903,57092,54206,53292,58858,49620,53275,57115,48836,51985,52851,54526,62210,54734,53984,47721,45126,45286
met176,expriment,NA,147.43,0.26,NA,cmp.met176,386700,344593,396852,233678,219263,231986,381244,247063,156600,207513,235363,266266,167524,177150,504508,320922,369134,341340,284976,143389,177360,156814,183939,357395,242251,291339,332672,295019,195177,262545,217844,306162,383289,421662,277560,250710,195859,346787,394703,239656,264909,230499,299338,248908,249859,195443,407481,231908,220414,262589,263499,200957,374415,283716,435951,300213,255827,301495,274634,254580,363238,468568,340791,377337,185671,229275,354094,280871,176542,176017,269696,331561,188956,282449,321936,181323,278334,186653,213296,568360,203021,205465,231225,276241,267402,293588,257566,151958,290723,201799,501900,655151,268241,270908,295621,330096,490660,256963,326125,273505
met177,expriment,NA,117.02,0.21,NA,cmp.met177,20755,20720,19302,24677,27596,25151,21607,25105,23397,22178,22492,22638,20761,20146,18491,17986,19053,18743,19873,24837,20738,18421,18388,20526,21171,20385,19759,18266,22689,19199,19924,18608,24234,22759,21597,21814,21045,26240,23742,25267,20893,19329,20813,22478,21796,23586,22089,21975,24347,22596,17699,16571,16493,17939,17800,18077,20042,19819,20451,23731,29821,22313,20797,23152,22624,19862,22671,21159,22561,16421,21421,21305,21447,23102,21991,29183,24311,19345,21371,21100,22030,22546,29100,27514,21098,20569,22741,21458,22151,23913,19155,22142,19330,21093,23652,21282,22236,18361,18840,16764
met178,expriment,NA,181.98,1.41,NA,cmp.met178,3585,3451,3618,3679,3932,3940,3717,3776,3821,3642,3673,3225,3687,3466,3288,3747,3445,3468,3121,3613,3488,3510,3728,3542,3511,3167,3298,3380,3715,3291,3490,2913,3427,3158,3289,2974,3270,2956,3116,2903,3136,3237,3110,3000,3176,3359,3467,3517,3567,3378,3185,3408,3181,3502,3245,2971,3420,3719,3498,3432,3464,4223,3662,3836,3680,3235,3762,3775,3361,2745,3506,3608,3689,3521,3431,3825,3782,3323,3801,3489,3295,3696,3437,3837,3573,3445,3913,3319,3642,3660,2919,3278,3469,3462,3015,3817,4027,3615,3208,3273
met179,expriment,NA,79.86,0.52,NA,cmp.met179,15277,14288,14816,15181,15799,15283,15315,14502,14584,15291,15036,14186,13562,15092,13846,13988,13847,14733,13183,14029,13394,13016,12692,12198,12544,13226,14510,12879,14955,12499,15945,15710,15238,13839,15354,12749,15214,15442,14177,14265,14454,14374,13667,13778,16918,15051,15040,14760,15109,13767,14010,14460,14274,14736,13562,13720,14830,14658,14579,16014,17877,17242,15624,16553,17496,45943,16155,14724,14427,12788,16225,17555,15393,16537,16895,16474,16066,15188,16403,18146,16071,15683,17061,16588,18371,16867,19715,15385,16541,16145,14003,16780,15969,17367,16197,17842,17649,16396,15632,15537
met180,expriment,NA,182.93,1.21,NA,cmp.met180,7444,6249,6942,7411,8771,6916,7171,6713,7216,6712,6686,7022,6734,6212,6299,5807,6521,6691,6846,8524,6922,6052,6570,6752,7348,7499,7210,6881,7631,6403,6737,6934,7491,6692,6892,5848,6996,7784,6357,6984,6547,6700,6208,6489,6933,6586,7409,6574,7096,6596,6311,5600,6364,6402,6399,5640,7084,6487,6183,7131,10008,8720,7017,8227,7174,6743,7065,7047,7356,6171,7107,8106,7250,7290,7099,7429,7368,7138,7824,6815,7228,7457,9799,8137,7498,7275,8486,6878,7008,7458,6044,6356,6234,6590,8094,7488,7648,7060,6670,6284
met181,expriment,NA,213.61,0.65,NA,cmp.met181,1689,1459,1553,1703,1521,1854,1711,1624,1427,1721,1610,1266,1330,1394,1516,1340,1556,1590,1595,1638,1601,1561,1498,1627,1489,1587,1478,1589,1903,1359,1468,1807,1614,1786,1693,1346,1594,1360,1342,1572,1624,1665,1444,1509,1598,1721,1800,1622,1603,1683,1483,1491,1272,1745,1563,1319,1493,1516,1480,1612,1625,1752,1615,1677,1690,1489,1721,1536,1620,1053,1780,1956,1628,1861,1821,2130,1849,1741,1877,1691,1686,2033,1865,1884,1731,1754,2005,1734,1916,1766,1464,1565,1402,1772,1316,1665,1869,1566,1412,1435
met182,expriment,NA,81.16,1.06,NA,cmp.met182,27855,25158,25836,26642,35090,28720,27300,26553,26849,27620,26828,26549,25324,24756,23935,22290,24306,26861,24429,29183,26222,26511,25587,25200,29364,26507,26210,25056,28157,25104,23425,24529,26648,23880,24246,22914,24373,30136,23719,24348,24368,25593,22907,23455,24552,24270,26320,24916,25199,22278,23525,21273,22107,24086,20825,20096,24574,24715,23063,26149,34337,28767,25651,26512,25232,24708,28443,26279,26059,20461,26534,27513,25326,26911,27842,28344,25983,25955,27966,25390,25185,26394,32758,28030,27652,27442,27771,25789,26873,27706,22035,22609,22239,23565,27297,27422,27179,24964,22752,21775
met183,expriment,NA,95.7,1.87,NA,cmp.met183,6944,3317,6160,5049,4575,7836,5421,5888,9118,7041,2310,2143,2718,2935,3462,2941,3625,3951,3115,4490,3961,3451,4563,4280,5195,4015,5159,4209,5279,4656,3124,3974,3568,3172,4012,3034,3737,4241,3843,3822,3697,3438,3246,3857,4527,4024,3985,4002,4092,4097,3217,3145,2622,2999,3239,3233,3514,3662,3442,3991,4851,4087,3947,3748,4216,3111,4030,3941,3654,3331,3680,3950,3222,3961,3527,4019,3993,3897,3352,3342,3592,3513,4176,3831,3659,4113,4458,3840,4016,3800,4200,3682,3880,4478,4612,4632,4135,4669,3432,3678
met184,expriment,NA,86,1.04,NA,cmp.met184,12504,12272,11822,12472,14030,12117,12492,11745,11938,11890,12233,10920,10803,12013,10897,10305,10580,10907,9787,10657,10345,10616,10250,9473,9939,10932,10580,10618,11344,9529,11625,12492,11165,10798,11690,8932,10644,11687,11104,11557,11016,11663,11520,11227,14076,11841,12459,11782,11968,11347,12459,11304,11990,12066,10234,10616,11329,12819,10966,13224,13076,14699,12004,13134,12989,38493,12650,11125,11107,10098,11836,13480,10966,12534,13422,12528,12130,11041,11755,14446,12423,11302,12106,12505,13332,12868,13995,11967,11927,12102,11055,13760,12271,12606,12606,14032,13949,13116,12556,11746
met185,expriment,NA,181.22,0.27,NA,cmp.met185,7797,6381,4374,10710,9116,3511,4554,10804,11218,3161,940,626,1240,6454,549,750,918,1169,1045,983,954,3294,603,707,1938,1024,985,520,2226,416,1035,14175,13003,2002,785,1917,3111,5745,2289,5211,3915,2577,661,2743,3371,2392,631,3693,1733,3677,2842,2137,1425,2531,1940,1558,1771,3223,1162,5844,9853,2426,3161,3908,6362,318538,5580,2729,5471,2490,1959,5583,1818,3277,2408,3263,1982,2152,1797,3344,3708,2226,6487,2513,1675,3813,9449,1421,1905,3272,2676,2917,3398,2477,3177,4510,2487,1488,2606,4025
met186,expriment,NA,44.61,1.43,NA,cmp.met186,12947,12769,11548,12599,14223,13151,13116,12608,12936,12695,13346,10686,10684,15111,9471,9293,10684,10209,8589,11833,10432,9275,8510,9234,10215,10898,11919,9009,10072,8767,10697,11843,11151,9894,10192,8704,9868,11690,10187,10571,10891,10529,9064,10130,20111,9978,10719,10062,9804,10222,10945,10544,10832,10781,9353,8932,10986,10925,10800,13274,16157,15392,11808,12215,13240,101189,13251,12120,10816,10369,11710,37974,10550,13354,18166,13298,11999,11167,14385,24652,11214,11107,15098,11625,16314,14326,16890,11773,12254,11594,11017,19690,11841,12575,12666,15227,12968,13179,12711,11197
met187,expriment,NA,138.91,0.36,NA,cmp.met187,32239,28459,24712,23579,51149,26069,26882,27574,29491,26734,6849,7994,7449,28936,4586,6792,6818,7030,9491,7554,7140,13185,6071,5531,10599,8091,7626,5795,17661,6347,17694,72864,56036,18703,19885,14529,18734,27795,15974,32589,18392,19932,17500,36157,20822,16649,12258,20815,16911,19523,15577,18368,16205,19806,12487,14671,16661,20636,15865,40625,46641,20665,16806,19453,36449,1495114,35666,18003,36726,18849,9336,29251,10003,12139,10270,12249,11668,12414,11787,17329,16202,12452,23609,11029,11158,18143,35210,10677,9932,11002,14388,10211,17762,13144,18248,20483,13797,12950,12433,17559
met188,expriment,NA,56.56,1.2,NA,cmp.met188,43997,38642,36257,44978,70961,35699,38474,50469,41175,37268,19294,21157,18365,49362,12919,15114,15768,14178,15425,20861,15780,21678,14023,14124,23095,15519,18275,14014,28566,13690,30289,90033,59398,33434,29620,29454,34060,58287,31378,45847,33652,31592,32940,47366,54139,32048,28112,35902,38091,38742,30329,34039,33911,35221,26359,28697,34719,34517,32264,59999,83544,41037,32934,38011,50637,1424922,51094,38416,52793,35725,18848,40414,21788,23187,28805,22666,21940,22013,24005,40938,24122,21733,46727,22115,24304,30322,52893,22090,22548,27130,27180,35300,35128,25862,45485,36293,26655,27617,26246,29590
met189,expriment,NA,28.31,0.39,NA,cmp.met189,17419,12094,15306,15767,27047,13775,19147,19000,21702,11926,3550,5143,4079,17452,2009,2295,2819,3581,4786,4401,3572,8228,3690,2581,5623,4529,4006,2896,7871,3077,9947,44877,38567,9709,9770,7650,9635,16918,7228,16819,12052,10467,9158,18003,9452,9831,7175,11364,9529,10347,7511,12436,7427,9296,7008,7783,6794,10092,7234,23442,29279,11380,8840,11254,22758,1011978,20174,11013,19094,10182,6943,15416,6189,6419,6585,7435,7555,7617,5814,11575,11737,7388,16457,6684,7639,11667,25692,6781,7389,6184,7825,5277,8516,6775,10879,9110,6652,7085,5974,9078
met190,expriment,NA,153.05,0.88,NA,cmp.met190,41811,31828,33662,36861,63640,34962,33815,42630,41506,32884,10661,12927,12304,38377,8614,10610,9595,9367,13696,12031,9857,17493,9062,10252,15300,12577,12503,10118,25400,9721,26359,92600,66714,28632,28077,20403,26112,39742,23492,42888,26138,25364,23402,51803,28757,23284,20949,28858,29933,33102,21369,25264,24335,29758,18685,21866,23067,27809,23687,52124,62603,27951,23136,26927,41070,1773612,44272,30041,47606,26598,12303,36144,13886,14615,15869,15500,14581,16430,14672,22188,18896,15432,29834,14360,14500,22376,41092,12534,13131,14236,23068,16653,26618,22238,31202,29657,18320,21634,20666,27964
met191,expriment,NA,178.48,0.01,NA,cmp.met191,50007,44470,41695,44153,73147,44843,45159,53306,45218,40210,17748,18301,18063,49874,13005,14529,14621,14754,17789,18668,15815,23223,13738,14600,22685,16846,15353,13413,33665,13535,33517,105753,67593,31134,32215,31960,33975,55167,30677,49944,37300,31486,34634,59530,48353,33026,29292,36556,42984,38668,31277,34726,34333,34822,27064,31540,31558,31646,31528,63996,83523,38016,34303,37325,54638,1791267,53136,41498,55108,36420,15153,44099,20236,19373,21081,21535,20301,21084,20516,35735,23729,20131,42044,20153,20630,26398,51041,19679,19932,22114,27252,27557,37772,28542,42328,36166,28021,28178,27917,28642
met192,expriment,NA,88.27,1.85,NA,cmp.met192,50726,36824,39666,40327,73182,35125,41080,51127,46301,41865,13334,15486,14326,43642,10294,11788,12605,12219,16233,15400,12398,20661,10724,12062,18442,15766,15594,11096,30432,12952,31619,102965,68777,31155,33825,26336,29387,52499,25536,49809,30834,31042,30971,60445,34176,27309,27685,34132,35282,34564,27875,35271,31096,36324,28818,30641,31835,36386,32214,71261,81996,38203,30342,38749,56931,2143203,60377,39217,60953,40023,16626,45738,20058,18460,19819,20212,19669,20169,18165,29652,26166,18098,37798,19943,17705,24003,51027,17595,18449,19958,26169,24164,33936,24540,39554,32803,24514,25696,25611,30983
met193,expriment,NA,105.87,1.67,NA,cmp.met193,34516,30668,27272,35179,64247,33540,34162,39430,32623,30311,21853,22880,16147,44931,12747,15840,15280,16148,15231,22591,15210,20987,13965,13816,25010,15452,19777,14692,24032,14457,26002,62008,46304,30138,26384,28333,27229,54308,27958,34567,30792,29013,28647,34427,62315,26878,28140,28650,33805,30965,28698,31006,31250,32698,27438,27021,33125,31200,29998,52931,79662,43582,31333,38713,45187,943488,45514,36088,45332,33514,21871,42259,25429,26642,35953,24990,26082,23070,26160,50591,24892,26051,51789,26736,29587,32621,53638,25777,24770,29320,23894,36336,31345,26665,41460,32287,26699,26135,24842,25372
met194,expriment,NA,174.38,0.7,NA,cmp.met194,36671,23140,20379,32461,9226,14233,24490,12308,8105,12207,21492,10254,37856,22622,32948,20683,20811,32230,24519,15727,6861,20877,23707,30230,18321,15882,15179,19148,10180,14612,10521,26845,16154,15654,16196,18022,18943,16667,16415,11117,12759,22182,17897,26241,10067,9895,20462,21408,35221,34235,36307,33137,8473,9397,22218,21754,32480,28403,20520,10014,19226,22364,31172,24998,14163,10777,24669,6750,18574,18989,12970,16146,7913,15830,23563,14313,13600,14070,15245,39436,18647,26419,20216,26299,13343,10170,28097,11996,22529,14385,27241,23903,19684,15517,23218,31036,16331,24859,34272,29958
met195,expriment,NA,148.07,1.72,NA,cmp.met195,17046,18289,15877,17871,26877,16870,18237,17708,15854,16543,16202,13637,11676,23143,9725,10430,11873,10540,9000,14768,10920,12377,9416,10390,13010,11203,15316,10372,12692,9722,12618,19447,18100,14141,12474,11964,13252,20970,13771,13922,14608,14501,12571,13883,35405,13815,15686,13909,13839,12733,15135,15442,13358,14470,13229,13160,15219,16015,14301,19574,26061,23401,14897,16558,19491,183348,20147,17089,15428,14603,15779,33005,16157,18415,27055,16269,17182,15161,18401,38643,16352,14702,24470,15951,20956,18849,24603,16052,15601,18549,12676,28293,16093,15050,17835,16428,16318,15696,14184,13269
met196,expriment,NA,123.93,1.96,NA,cmp.met196,850,1136,455,459,1905,215,297,93,223,258,339,781,343,107,NA,1459,783,158,201,452,208,2786,157,543,159,577,586,1101,62,600,515,491,559,1755,351,3182,2387,3281,2563,4149,476,2220,2439,1688,860,523,187,522,3430,547,2442,870,190,573,957,282,123,1962,1183,1104,1822,3713,1133,1683,391,240,312,4666,917,625,844,2731,4793,2964,1735,12203,10045,601,217,417,1060,2367,1374,NA,2027,1180,7672,207,7735,11302,480,2818,119,411,808,563,145,286,293,149
met197,expriment,NA,133.56,0.58,NA,cmp.met197,29689,28456,24727,31073,57790,30713,29526,32664,26203,27001,24008,25321,17566,41628,13667,14536,16832,15683,14264,24626,17108,19608,15228,16476,24053,17759,23239,15477,21639,15342,22288,42898,36184,22795,21601,22342,23023,42537,23852,27601,25013,26488,23806,25620,57460,23275,25909,26108,26851,23653,21896,22944,24709,23461,19677,20833,23113,23618,23015,35678,55106,37424,24563,28617,31826,438297,34329,28626,30103,24368,23916,38186,22754,26918,38426,23742,25230,22559,26450,49833,24948,23292,44071,24731,31048,29304,41738,23921,26035,29290,21288,40437,25232,23048,34048,28459,23695,22862,21789,21770
met198,expriment,NA,171.3,0.79,NA,cmp.met198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met199,expriment,NA,74.25,0.91,NA,cmp.met199,7278,1768,2429,2639,980,823,4967,942,NA,475,1016,764,4431,3932,2816,1194,2375,5221,356,1904,1106,3717,3787,5333,1847,1059,1688,1839,822,856,1127,4573,2294,1662,3496,2094,2334,1793,2710,1530,575,2578,2579,4144,1182,593,1994,3224,3810,5548,5962,5409,692,223,4623,2602,4655,4006,2471,1280,3401,4057,5825,4109,1251,295,3913,599,2266,1937,1972,1077,396,645,4215,2085,1563,2083,1907,4680,2317,2509,3721,3555,180,947,4212,1800,3200,1074,4428,4630,3483,2122,4722,6243,3116,4646,7081,5617
met200,expriment,NA,129.12,0.16,NA,cmp.met200,352719,251227,272863,296497,172737,218749,301734,212344,153456,176313,210604,148290,321762,236318,290783,194430,222227,282384,236273,186623,121435,231128,234096,274785,168403,181654,194014,215027,167630,181325,162200,278258,199290,217918,218291,199472,216668,204228,207723,149982,162892,239178,219936,272669,148497,150960,248887,233734,341719,340543,365088,338272,142136,138681,272947,250696,330344,295160,225763,159333,208284,270350,342207,287452,181404,191554,293714,124716,231708,214085,171044,193838,111177,181878,270721,174827,188953,168866,185526,376383,204648,257113,244501,277420,134758,140819,303648,163336,240957,163441,277556,275143,216040,208947,262921,337280,217944,282484,363357,330816
